"","beeID","time_between_visits","neonic_treatment","time_between_floral_refill","Apis","Bombus","Osmia","Megachile"
"4760","04-29-66-01-0B-00-12-E0",71,"1",540,0,15,0,0
"4761","04-29-66-01-0B-00-12-E0",285,"1",540,0,15,0,0
"4762","04-29-66-01-0B-00-12-E0",23,"1",540,0,15,0,0
"4763","04-29-66-01-0B-00-12-E0",50,"1",540,0,15,0,0
"4764","04-29-66-01-0B-00-12-E0",48,"1",540,0,15,0,0
"4765","04-29-66-01-0B-00-12-E0",17,"1",540,0,15,0,0
"4766","04-29-66-01-0B-00-12-E0",64,"1",540,0,15,0,0
"4767","04-29-66-01-0B-00-12-E0",60,"1",540,0,15,0,0
"4768","04-29-66-01-0B-00-12-E0",78,"1",540,0,15,0,0
"4769","04-29-66-01-0B-00-12-E0",41,"1",540,0,15,0,0
"4770","04-29-66-01-0B-00-12-E0",86,"1",540,0,15,0,0
"4771","04-29-66-01-0B-00-12-E0",76,"1",540,0,15,0,0
"4772","04-29-66-01-0B-00-12-E0",46,"1",540,0,15,0,0
"4773","04-29-66-01-0B-00-12-E0",59,"1",540,0,15,0,0
"4774","04-29-66-01-0B-00-12-E0",19,"1",540,0,15,0,0
"4775","04-29-66-01-0B-00-12-E0",34,"1",540,0,15,0,0
"4776","04-29-66-01-0B-00-12-E0",36,"1",540,0,15,0,0
"4777","04-29-66-01-0B-00-12-E0",88,"1",540,0,15,0,0
"4778","04-29-66-01-0B-00-12-E0",13,"1",540,0,15,0,0
"4779","04-29-66-01-0B-00-12-E0",44,"1",540,0,15,0,0
"4780","04-29-66-01-0B-00-12-E0",66,"1",540,0,15,0,0
"4781","04-29-66-01-0B-00-12-E0",33,"1",540,0,15,0,0
"4782","04-29-66-01-0B-00-12-E0",68,"1",540,0,15,0,0
"4783","04-29-66-01-0B-00-12-E0",192,"1",540,0,15,0,0
"4784","04-29-66-01-0B-00-12-E0",16,"1",540,0,15,0,0
"4785","04-29-66-01-0B-00-12-E0",158,"1",540,0,15,0,0
"4786","06-29-66-01-0B-00-12-E0",996,"1",540,0,15,0,0
"4787","06-29-66-01-0B-00-12-E0",37,"1",540,0,15,0,0
"4788","06-29-66-01-0B-00-12-E0",182,"1",540,0,15,0,0
"4789","06-29-66-01-0B-00-12-E0",671,"1",540,0,15,0,0
"4790","06-29-66-01-0B-00-12-E0",270,"1",540,0,15,0,0
"4791","06-29-66-01-0B-00-12-E0",113,"1",540,0,15,0,0
"4792","06-29-66-01-0B-00-12-E0",112,"1",540,0,15,0,0
"4793","06-29-66-01-0B-00-12-E0",587,"1",540,0,15,0,0
"4794","06-29-66-01-0B-00-12-E0",138,"1",540,0,15,0,0
"4795","06-29-66-01-0B-00-12-E0",88,"1",540,0,15,0,0
"4796","06-29-66-01-0B-00-12-E0",797,"1",540,0,15,0,0
"4797","06-29-66-01-0B-00-12-E0",64,"1",540,0,15,0,0
"4798","06-29-66-01-0B-00-12-E0",334,"1",540,0,15,0,0
"4799","06-29-66-01-0B-00-12-E0",72,"1",540,0,15,0,0
"4800","06-29-66-01-0B-00-12-E0",29,"1",540,0,15,0,0
"4801","06-29-66-01-0B-00-12-E0",44,"1",540,0,15,0,0
"4802","8F-26-66-01-0B-00-12-E0",479,"1",540,0,15,0,0
"4803","8F-26-66-01-0B-00-12-E0",51,"1",540,0,15,0,0
"4804","8F-26-66-01-0B-00-12-E0",61,"1",540,0,15,0,0
"4805","8F-26-66-01-0B-00-12-E0",221,"1",540,0,15,0,0
"4806","8F-26-66-01-0B-00-12-E0",2151,"1",540,0,15,0,0
"4807","8F-26-66-01-0B-00-12-E0",296,"1",540,0,15,0,0
"4808","8F-26-66-01-0B-00-12-E0",250,"1",540,0,15,0,0
"4809","FE-25-66-01-0B-00-12-E0",95,"1",540,0,15,0,0
"4810","FE-25-66-01-0B-00-12-E0",27,"1",540,0,15,0,0
"4811","FE-25-66-01-0B-00-12-E0",42,"1",540,0,15,0,0
"4812","FE-25-66-01-0B-00-12-E0",118,"1",540,0,15,0,0
"4813","FE-25-66-01-0B-00-12-E0",51,"1",540,0,15,0,0
"4814","FE-25-66-01-0B-00-12-E0",67,"1",540,0,15,0,0
"4815","FE-25-66-01-0B-00-12-E0",1108,"1",540,0,15,0,0
"4816","8C-26-66-01-0B-00-12-E0",31,"1",540,0,15,0,0
"4817","8C-26-66-01-0B-00-12-E0",143,"1",540,0,15,0,0
"4818","8C-26-66-01-0B-00-12-E0",135,"1",540,0,15,0,0
"4819","8C-26-66-01-0B-00-12-E0",191,"1",540,0,15,0,0
"4820","8C-26-66-01-0B-00-12-E0",36,"1",540,0,15,0,0
"4821","8C-26-66-01-0B-00-12-E0",534,"1",540,0,15,0,0
"4822","8C-26-66-01-0B-00-12-E0",1922,"1",540,0,15,0,0
"4823","8C-26-66-01-0B-00-12-E0",1477,"1",540,0,15,0,0
"4824","0E-29-66-01-0B-00-12-E0",494,"1",540,0,15,0,0
"4825","0E-29-66-01-0B-00-12-E0",2380,"1",540,0,15,0,0
"4826","0E-29-66-01-0B-00-12-E0",855,"1",540,0,15,0,0
"4827","0E-29-66-01-0B-00-12-E0",322,"1",540,0,15,0,0
"4828","0E-29-66-01-0B-00-12-E0",264,"1",540,0,15,0,0
"4829","0E-29-66-01-0B-00-12-E0",60,"1",540,0,15,0,0
"4830","0E-29-66-01-0B-00-12-E0",39,"1",540,0,15,0,0
"4831","0F-29-66-01-0B-00-12-E0",62,"1",540,0,15,0,0
"4832","0F-29-66-01-0B-00-12-E0",121,"1",540,0,15,0,0
"4833","0F-29-66-01-0B-00-12-E0",194,"1",540,0,15,0,0
"4834","0F-29-66-01-0B-00-12-E0",42,"1",540,0,15,0,0
"4835","0F-29-66-01-0B-00-12-E0",1811,"1",540,0,15,0,0
"4836","0F-29-66-01-0B-00-12-E0",165,"1",540,0,15,0,0
"4837","0F-29-66-01-0B-00-12-E0",99,"1",540,0,15,0,0
"4838","0F-29-66-01-0B-00-12-E0",28,"1",540,0,15,0,0
"4839","0F-29-66-01-0B-00-12-E0",380,"1",540,0,15,0,0
"4840","0F-29-66-01-0B-00-12-E0",275,"1",540,0,15,0,0
"4841","0F-29-66-01-0B-00-12-E0",460,"1",540,0,15,0,0
"4842","0F-29-66-01-0B-00-12-E0",247,"1",540,0,15,0,0
"4843","0F-29-66-01-0B-00-12-E0",140,"1",540,0,15,0,0
"4844","0F-29-66-01-0B-00-12-E0",56,"1",540,0,15,0,0
"4845","87-26-66-01-0B-00-12-E0",182,"1",540,0,15,0,0
"4846","87-26-66-01-0B-00-12-E0",655,"1",540,0,15,0,0
"4847","87-26-66-01-0B-00-12-E0",322,"1",540,0,15,0,0
"4848","87-26-66-01-0B-00-12-E0",284,"1",540,0,15,0,0
"4849","87-26-66-01-0B-00-12-E0",441,"1",540,0,15,0,0
"4850","87-26-66-01-0B-00-12-E0",717,"1",540,0,15,0,0
"4851","97-26-66-01-0B-00-12-E0",28,"1",540,0,15,0,0
"4852","97-26-66-01-0B-00-12-E0",263,"1",540,0,15,0,0
"4853","97-26-66-01-0B-00-12-E0",224,"1",540,0,15,0,0
"4854","97-26-66-01-0B-00-12-E0",50,"1",540,0,15,0,0
"4855","97-26-66-01-0B-00-12-E0",90,"1",540,0,15,0,0
"4856","97-26-66-01-0B-00-12-E0",148,"1",540,0,15,0,0
"4857","97-26-66-01-0B-00-12-E0",334,"1",540,0,15,0,0
"4858","97-26-66-01-0B-00-12-E0",151,"1",540,0,15,0,0
"4859","97-26-66-01-0B-00-12-E0",131,"1",540,0,15,0,0
"4860","97-26-66-01-0B-00-12-E0",645,"1",540,0,15,0,0
"4861","97-26-66-01-0B-00-12-E0",364,"1",540,0,15,0,0
"4862","97-26-66-01-0B-00-12-E0",1580,"1",540,0,15,0,0
"4863","97-26-66-01-0B-00-12-E0",108,"1",540,0,15,0,0
"4864","97-26-66-01-0B-00-12-E0",153,"1",540,0,15,0,0
"4865","97-26-66-01-0B-00-12-E0",158,"1",540,0,15,0,0
"4866","BE-26-66-01-0B-00-12-E0",1560,"1",540,0,15,0,0
"4867","BE-26-66-01-0B-00-12-E0",466,"1",540,0,15,0,0
"4868","BE-26-66-01-0B-00-12-E0",2158,"1",540,0,15,0,0
"4869","61-26-66-01-0B-00-12-E0",179,"1",540,0,15,0,0
"4870","61-26-66-01-0B-00-12-E0",576,"1",540,0,15,0,0
"4871","61-26-66-01-0B-00-12-E0",177,"1",540,0,15,0,0
"4872","61-26-66-01-0B-00-12-E0",307,"1",540,0,15,0,0
"4873","61-26-66-01-0B-00-12-E0",716,"1",540,0,15,0,0
"4874","9A-26-66-01-0B-00-12-E0",384,"1",540,0,15,0,0
"4875","9A-26-66-01-0B-00-12-E0",461,"1",540,0,15,0,0
"4876","9A-26-66-01-0B-00-12-E0",1131,"1",540,0,15,0,0
"4877","9A-26-66-01-0B-00-12-E0",31,"1",540,0,15,0,0
"4878","9A-26-66-01-0B-00-12-E0",173,"1",540,0,15,0,0
"4879","9A-26-66-01-0B-00-12-E0",129,"1",540,0,15,0,0
"4880","9A-26-66-01-0B-00-12-E0",54,"1",540,0,15,0,0
"4881","9A-26-66-01-0B-00-12-E0",72,"1",540,0,15,0,0
"4882","9A-26-66-01-0B-00-12-E0",341,"1",540,0,15,0,0
"4883","9A-26-66-01-0B-00-12-E0",243,"1",540,0,15,0,0
"4884","9A-26-66-01-0B-00-12-E0",115,"1",540,0,15,0,0
"4885","9A-26-66-01-0B-00-12-E0",33,"1",540,0,15,0,0
"4886","9A-26-66-01-0B-00-12-E0",1,"1",540,0,15,0,0
"4887","9A-26-66-01-0B-00-12-E0",227,"1",540,0,15,0,0
"4888","9A-26-66-01-0B-00-12-E0",213,"1",540,0,15,0,0
"4889","9A-26-66-01-0B-00-12-E0",38,"1",540,0,15,0,0
"4890","AC-26-66-01-0B-00-12-E0",149,"1",540,0,15,0,0
"4891","AC-26-66-01-0B-00-12-E0",1,"1",540,0,15,0,0
"4892","AC-26-66-01-0B-00-12-E0",418,"1",540,0,15,0,0
"4893","AC-26-66-01-0B-00-12-E0",247,"1",540,0,15,0,0
"4894","AC-26-66-01-0B-00-12-E0",310,"1",540,0,15,0,0
"4895","AC-26-66-01-0B-00-12-E0",51,"1",540,0,15,0,0
"4896","AC-26-66-01-0B-00-12-E0",72,"1",540,0,15,0,0
"4897","AC-26-66-01-0B-00-12-E0",88,"1",540,0,15,0,0
"4898","AC-26-66-01-0B-00-12-E0",28,"1",540,0,15,0,0
"4899","AC-26-66-01-0B-00-12-E0",77,"1",540,0,15,0,0
"4900","AC-26-66-01-0B-00-12-E0",56,"1",540,0,15,0,0
"4901","AC-26-66-01-0B-00-12-E0",45,"1",540,0,15,0,0
"4902","AC-26-66-01-0B-00-12-E0",146,"1",540,0,15,0,0
"4903","AC-26-66-01-0B-00-12-E0",123,"1",540,0,15,0,0
"4904","AC-26-66-01-0B-00-12-E0",41,"1",540,0,15,0,0
"4905","AC-26-66-01-0B-00-12-E0",220,"1",540,0,15,0,0
"4906","AC-26-66-01-0B-00-12-E0",93,"1",540,0,15,0,0
"4907","AC-26-66-01-0B-00-12-E0",116,"1",540,0,15,0,0
"4908","AC-26-66-01-0B-00-12-E0",67,"1",540,0,15,0,0
"4909","AC-26-66-01-0B-00-12-E0",70,"1",540,0,15,0,0
"4910","AC-26-66-01-0B-00-12-E0",71,"1",540,0,15,0,0
"4911","AC-26-66-01-0B-00-12-E0",70,"1",540,0,15,0,0
"4912","AC-26-66-01-0B-00-12-E0",23,"1",540,0,15,0,0
"4913","AC-26-66-01-0B-00-12-E0",15,"1",540,0,15,0,0
"4914","AC-26-66-01-0B-00-12-E0",133,"1",540,0,15,0,0
"4915","AC-26-66-01-0B-00-12-E0",21,"1",540,0,15,0,0
"4916","AC-26-66-01-0B-00-12-E0",19,"1",540,0,15,0,0
"4917","AC-26-66-01-0B-00-12-E0",262,"1",540,0,15,0,0
"4918","AC-26-66-01-0B-00-12-E0",94,"1",540,0,15,0,0
"4919","AC-26-66-01-0B-00-12-E0",162,"1",540,0,15,0,0
"4920","AC-26-66-01-0B-00-12-E0",26,"1",540,0,15,0,0
"4921","AC-26-66-01-0B-00-12-E0",359,"1",540,0,15,0,0
"4922","AC-26-66-01-0B-00-12-E0",14,"1",540,0,15,0,0
"4923","AC-26-66-01-0B-00-12-E0",273,"1",540,0,15,0,0
"4924","AC-26-66-01-0B-00-12-E0",64,"1",540,0,15,0,0
"4925","AC-26-66-01-0B-00-12-E0",39,"1",540,0,15,0,0
"4926","AC-26-66-01-0B-00-12-E0",124,"1",540,0,15,0,0
"4927","AC-26-66-01-0B-00-12-E0",87,"1",540,0,15,0,0
"4928","AC-26-66-01-0B-00-12-E0",58,"1",540,0,15,0,0
"4929","AC-26-66-01-0B-00-12-E0",39,"1",540,0,15,0,0
"4930","AC-26-66-01-0B-00-12-E0",11,"1",540,0,15,0,0
"4931","AC-26-66-01-0B-00-12-E0",25,"1",540,0,15,0,0
"4932","AC-26-66-01-0B-00-12-E0",56,"1",540,0,15,0,0
"4933","AC-26-66-01-0B-00-12-E0",22,"1",540,0,15,0,0
"4934","FB-25-66-01-0B-00-12-E0",1405,"1",540,0,15,0,0
"4935","FB-25-66-01-0B-00-12-E0",450,"1",540,0,15,0,0
"4936","FB-25-66-01-0B-00-12-E0",795,"1",540,0,15,0,0
"4937","FB-25-66-01-0B-00-12-E0",586,"1",540,0,15,0,0
"4938","FB-25-66-01-0B-00-12-E0",165,"1",540,0,15,0,0
"4939","FB-25-66-01-0B-00-12-E0",390,"1",540,0,15,0,0
"4940","FB-25-66-01-0B-00-12-E0",50,"1",540,0,15,0,0
"4941","FB-25-66-01-0B-00-12-E0",158,"1",540,0,15,0,0
"4942","FB-25-66-01-0B-00-12-E0",199,"1",540,0,15,0,0
"4943","FB-25-66-01-0B-00-12-E0",97,"1",540,0,15,0,0
"4944","8A-26-66-01-0B-00-12-E0",58,"1",540,0,15,0,0
"4945","8A-26-66-01-0B-00-12-E0",312,"1",540,0,15,0,0
"4946","8A-26-66-01-0B-00-12-E0",677,"1",540,0,15,0,0
"4947","05-29-66-01-0B-00-12-E0",243,"1",540,0,15,0,0
"4948","05-29-66-01-0B-00-12-E0",238,"1",540,0,15,0,0
"4949","05-29-66-01-0B-00-12-E0",212,"1",540,0,15,0,0
"4950","05-29-66-01-0B-00-12-E0",1072,"1",540,0,15,0,0
"4951","05-29-66-01-0B-00-12-E0",1910,"1",540,0,15,0,0
"4952","07-29-66-01-0B-00-12-E0",111,"1",540,0,15,0,0
"4953","07-29-66-01-0B-00-12-E0",42,"1",540,0,15,0,0
"4954","07-29-66-01-0B-00-12-E0",101,"1",540,0,15,0,0
"4955","07-29-66-01-0B-00-12-E0",37,"1",540,0,15,0,0
"4956","07-29-66-01-0B-00-12-E0",19,"1",540,0,15,0,0
"4957","07-29-66-01-0B-00-12-E0",68,"1",540,0,15,0,0
"4958","07-29-66-01-0B-00-12-E0",24,"1",540,0,15,0,0
"4959","07-29-66-01-0B-00-12-E0",27,"1",540,0,15,0,0
"4960","07-29-66-01-0B-00-12-E0",19,"1",540,0,15,0,0
"4961","07-29-66-01-0B-00-12-E0",25,"1",540,0,15,0,0
"4962","07-29-66-01-0B-00-12-E0",77,"1",540,0,15,0,0
"4963","07-29-66-01-0B-00-12-E0",57,"1",540,0,15,0,0
"4964","07-29-66-01-0B-00-12-E0",83,"1",540,0,15,0,0
"4965","07-29-66-01-0B-00-12-E0",23,"1",540,0,15,0,0
"4966","07-29-66-01-0B-00-12-E0",64,"1",540,0,15,0,0
"4967","07-29-66-01-0B-00-12-E0",13,"1",540,0,15,0,0
"4968","07-29-66-01-0B-00-12-E0",35,"1",540,0,15,0,0
"4969","07-29-66-01-0B-00-12-E0",57,"1",540,0,15,0,0
"4970","07-29-66-01-0B-00-12-E0",59,"1",540,0,15,0,0
"4971","07-29-66-01-0B-00-12-E0",57,"1",540,0,15,0,0
"4972","07-29-66-01-0B-00-12-E0",113,"1",540,0,15,0,0
"4973","07-29-66-01-0B-00-12-E0",35,"1",540,0,15,0,0
"4974","07-29-66-01-0B-00-12-E0",81,"1",540,0,15,0,0
"4975","07-29-66-01-0B-00-12-E0",58,"1",540,0,15,0,0
"4976","07-29-66-01-0B-00-12-E0",92,"1",540,0,15,0,0
"4977","07-29-66-01-0B-00-12-E0",20,"1",540,0,15,0,0
"4978","07-29-66-01-0B-00-12-E0",171,"1",540,0,15,0,0
"4979","07-29-66-01-0B-00-12-E0",69,"1",540,0,15,0,0
"4980","07-29-66-01-0B-00-12-E0",51,"1",540,0,15,0,0
"4981","07-29-66-01-0B-00-12-E0",71,"1",540,0,15,0,0
"4982","07-29-66-01-0B-00-12-E0",128,"1",540,0,15,0,0
"4983","07-29-66-01-0B-00-12-E0",33,"1",540,0,15,0,0
"4984","07-29-66-01-0B-00-12-E0",74,"1",540,0,15,0,0
"4985","07-29-66-01-0B-00-12-E0",95,"1",540,0,15,0,0
"4986","07-29-66-01-0B-00-12-E0",81,"1",540,0,15,0,0
"4987","0C-26-66-01-0B-00-12-E0",177,"1",540,0,15,0,0
"4988","0C-26-66-01-0B-00-12-E0",110,"1",540,0,15,0,0
"4989","0C-26-66-01-0B-00-12-E0",193,"1",540,0,15,0,0
"4990","0C-26-66-01-0B-00-12-E0",91,"1",540,0,15,0,0
"4991","0C-26-66-01-0B-00-12-E0",242,"1",540,0,15,0,0
"4992","0C-26-66-01-0B-00-12-E0",25,"1",540,0,15,0,0
"4993","0C-26-66-01-0B-00-12-E0",195,"1",540,0,15,0,0
"4994","0C-26-66-01-0B-00-12-E0",20,"1",540,0,15,0,0
"4995","0C-26-66-01-0B-00-12-E0",77,"1",540,0,15,0,0
"4996","0C-26-66-01-0B-00-12-E0",55,"1",540,0,15,0,0
"4997","0C-26-66-01-0B-00-12-E0",22,"1",540,0,15,0,0
"4998","0C-26-66-01-0B-00-12-E0",113,"1",540,0,15,0,0
"4999","0C-26-66-01-0B-00-12-E0",72,"1",540,0,15,0,0
"5000","0C-26-66-01-0B-00-12-E0",29,"1",540,0,15,0,0
"5001","0C-26-66-01-0B-00-12-E0",619,"1",540,0,15,0,0
"5002","0C-26-66-01-0B-00-12-E0",565,"1",540,0,15,0,0
"5003","0C-26-66-01-0B-00-12-E0",65,"1",540,0,15,0,0
"5004","0C-26-66-01-0B-00-12-E0",484,"1",540,0,15,0,0
"5005","0C-26-66-01-0B-00-12-E0",185,"1",540,0,15,0,0
"5006","0C-26-66-01-0B-00-12-E0",74,"1",540,0,15,0,0
"5007","0C-26-66-01-0B-00-12-E0",183,"1",540,0,15,0,0
"5008","0D-26-66-01-0B-00-12-E0",47,"1",540,0,15,0,0
"5009","0D-26-66-01-0B-00-12-E0",1791,"1",540,0,15,0,0
"5010","0D-26-66-01-0B-00-12-E0",1,"1",540,0,15,0,0
"5011","8B-26-66-01-0B-00-12-E0",598,"1",540,0,15,0,0
"5012","8B-26-66-01-0B-00-12-E0",277,"1",540,0,15,0,0
"5013","8B-26-66-01-0B-00-12-E0",103,"1",540,0,15,0,0
"5014","8B-26-66-01-0B-00-12-E0",167,"1",540,0,15,0,0
"5015","8B-26-66-01-0B-00-12-E0",18,"1",540,0,15,0,0
"5016","8B-26-66-01-0B-00-12-E0",63,"1",540,0,15,0,0
"5017","8B-26-66-01-0B-00-12-E0",89,"1",540,0,15,0,0
"5018","8B-26-66-01-0B-00-12-E0",20,"1",540,0,15,0,0
"5019","8B-26-66-01-0B-00-12-E0",512,"1",540,0,15,0,0
"5020","8B-26-66-01-0B-00-12-E0",188,"1",540,0,15,0,0
"5021","8B-26-66-01-0B-00-12-E0",35,"1",540,0,15,0,0
"5022","8B-26-66-01-0B-00-12-E0",242,"1",540,0,15,0,0
"5023","8B-26-66-01-0B-00-12-E0",42,"1",540,0,15,0,0
"5024","8B-26-66-01-0B-00-12-E0",77,"1",540,0,15,0,0
"5025","8B-26-66-01-0B-00-12-E0",288,"1",540,0,15,0,0
"5026","8B-26-66-01-0B-00-12-E0",116,"1",540,0,15,0,0
"5027","8B-26-66-01-0B-00-12-E0",59,"1",540,0,15,0,0
"5028","F5-28-66-01-0B-00-12-E0",709,"1",540,0,15,0,0
"5029","BF-26-66-01-0B-00-12-E0",799,"1",540,0,15,0,0
"5030","BF-26-66-01-0B-00-12-E0",1402,"1",540,0,15,0,0
"5031","BF-26-66-01-0B-00-12-E0",843,"1",540,0,15,0,0
"5032","80-26-66-01-0B-00-12-E0",232,"1",540,0,15,0,0
"5033","80-26-66-01-0B-00-12-E0",791,"1",540,0,15,0,0
"5034","80-26-66-01-0B-00-12-E0",72,"1",540,0,15,0,0
"5035","80-26-66-01-0B-00-12-E0",73,"1",540,0,15,0,0
"5036","80-26-66-01-0B-00-12-E0",47,"1",540,0,15,0,0
"5037","80-26-66-01-0B-00-12-E0",68,"1",540,0,15,0,0
"5038","80-26-66-01-0B-00-12-E0",34,"1",540,0,15,0,0
"5039","80-26-66-01-0B-00-12-E0",32,"1",540,0,15,0,0
"5040","80-26-66-01-0B-00-12-E0",61,"1",540,0,15,0,0
"5041","80-26-66-01-0B-00-12-E0",66,"1",540,0,15,0,0
"5042","80-26-66-01-0B-00-12-E0",1584,"1",540,0,15,0,0
"5043","80-26-66-01-0B-00-12-E0",44,"1",540,0,15,0,0
"5044","80-26-66-01-0B-00-12-E0",76,"1",540,0,15,0,0
"5045","80-26-66-01-0B-00-12-E0",41,"1",540,0,15,0,0
"5046","80-26-66-01-0B-00-12-E0",50,"1",540,0,15,0,0
"5047","80-26-66-01-0B-00-12-E0",37,"1",540,0,15,0,0
"5048","80-26-66-01-0B-00-12-E0",194,"1",540,0,15,0,0
"5049","98-26-66-01-0B-00-12-E0",114,"1",540,0,15,0,0
"5050","98-26-66-01-0B-00-12-E0",889,"1",540,0,15,0,0
"5051","98-26-66-01-0B-00-12-E0",213,"1",540,0,15,0,0
"5052","98-26-66-01-0B-00-12-E0",172,"1",540,0,15,0,0
"5053","9F-26-66-01-0B-00-12-E0",658,"1",540,0,15,0,0
"5054","9F-26-66-01-0B-00-12-E0",1464,"1",540,0,15,0,0
"5055","9F-26-66-01-0B-00-12-E0",117,"1",540,0,15,0,0
"5056","9F-26-66-01-0B-00-12-E0",399,"1",540,0,15,0,0
"5057","9F-26-66-01-0B-00-12-E0",759,"1",540,0,15,0,0
"5058","9F-26-66-01-0B-00-12-E0",105,"1",540,0,15,0,0
"5059","9F-26-66-01-0B-00-12-E0",47,"1",540,0,15,0,0
"5060","9F-26-66-01-0B-00-12-E0",60,"1",540,0,15,0,0
"5061","AE-26-66-01-0B-00-12-E0",147,"1",540,0,15,0,0
"5062","AE-26-66-01-0B-00-12-E0",59,"1",540,0,15,0,0
"5063","AE-26-66-01-0B-00-12-E0",128,"1",540,0,15,0,0
"5064","AE-26-66-01-0B-00-12-E0",17,"1",540,0,15,0,0
"5065","AE-26-66-01-0B-00-12-E0",185,"1",540,0,15,0,0
"5066","AE-26-66-01-0B-00-12-E0",759,"1",540,0,15,0,0
"5067","AE-26-66-01-0B-00-12-E0",35,"1",540,0,15,0,0
"5068","AE-26-66-01-0B-00-12-E0",91,"1",540,0,15,0,0
"5069","AE-26-66-01-0B-00-12-E0",293,"1",540,0,15,0,0
"5070","AE-26-66-01-0B-00-12-E0",522,"1",540,0,15,0,0
"5071","AE-26-66-01-0B-00-12-E0",49,"1",540,0,15,0,0
"5072","AE-26-66-01-0B-00-12-E0",63,"1",540,0,15,0,0
"5073","FD-25-66-01-0B-00-12-E0",328,"1",540,0,15,0,0
"5074","FD-25-66-01-0B-00-12-E0",216,"1",540,0,15,0,0
"5075","FD-25-66-01-0B-00-12-E0",147,"1",540,0,15,0,0
"5076","FD-25-66-01-0B-00-12-E0",109,"1",540,0,15,0,0
"5077","FD-25-66-01-0B-00-12-E0",27,"1",540,0,15,0,0
"5078","FD-25-66-01-0B-00-12-E0",233,"1",540,0,15,0,0
"5079","FD-25-66-01-0B-00-12-E0",42,"1",540,0,15,0,0
"5080","FD-25-66-01-0B-00-12-E0",113,"1",540,0,15,0,0
"5081","FD-25-66-01-0B-00-12-E0",44,"1",540,0,15,0,0
"5082","FD-25-66-01-0B-00-12-E0",33,"1",540,0,15,0,0
"5083","FD-25-66-01-0B-00-12-E0",82,"1",540,0,15,0,0
"5084","FD-25-66-01-0B-00-12-E0",158,"1",540,0,15,0,0
"5085","FD-25-66-01-0B-00-12-E0",64,"1",540,0,15,0,0
"5086","FD-25-66-01-0B-00-12-E0",549,"1",540,0,15,0,0
"5087","A0-26-66-01-0B-00-12-E0",1989,"1",540,0,15,0,0
"5088","A0-26-66-01-0B-00-12-E0",239,"1",540,0,15,0,0
"5089","AD-26-66-01-0B-00-12-E0",1403,"1",540,0,15,0,0
"5090","C2-26-66-01-0B-00-12-E0",410,"1",540,0,7,0,0
"5091","C2-26-66-01-0B-00-12-E0",88,"1",540,0,7,0,0
"5092","C2-26-66-01-0B-00-12-E0",81,"1",540,0,7,0,0
"5093","C2-26-66-01-0B-00-12-E0",243,"1",540,0,7,0,0
"5094","C2-26-66-01-0B-00-12-E0",242,"1",540,0,7,0,0
"5095","C2-26-66-01-0B-00-12-E0",167,"1",540,0,7,0,0
"5096","C2-26-66-01-0B-00-12-E0",217,"1",540,0,7,0,0
"5097","C2-26-66-01-0B-00-12-E0",398,"1",540,0,7,0,0
"5098","C2-26-66-01-0B-00-12-E0",91,"1",540,0,7,0,0
"5099","C2-26-66-01-0B-00-12-E0",497,"1",540,0,7,0,0
"5100","93-26-66-01-0B-00-12-E0",881,"1",540,0,7,0,0
"5101","93-26-66-01-0B-00-12-E0",100,"1",540,0,7,0,0
"5102","93-26-66-01-0B-00-12-E0",818,"1",540,0,7,0,0
"5103","93-26-66-01-0B-00-12-E0",314,"1",540,0,7,0,0
"5104","93-26-66-01-0B-00-12-E0",126,"1",540,0,7,0,0
"5105","93-26-66-01-0B-00-12-E0",366,"1",540,0,7,0,0
"5106","93-26-66-01-0B-00-12-E0",225,"1",540,0,7,0,0
"5107","93-26-66-01-0B-00-12-E0",61,"1",540,0,7,0,0
"5108","93-26-66-01-0B-00-12-E0",204,"1",540,0,7,0,0
"5109","93-26-66-01-0B-00-12-E0",931,"1",540,0,7,0,0
"5110","93-26-66-01-0B-00-12-E0",171,"1",540,0,7,0,0
"5111","93-26-66-01-0B-00-12-E0",392,"1",540,0,7,0,0
"5112","C7-26-66-01-0B-00-12-E0",3348,"1",540,0,7,0,0
"5113","FD-27-66-01-0B-00-12-E0",1498,"1",540,0,7,0,0
"5114","FD-27-66-01-0B-00-12-E0",274,"1",540,0,7,0,0
"5115","FD-27-66-01-0B-00-12-E0",642,"1",540,0,7,0,0
"5116","FD-27-66-01-0B-00-12-E0",484,"1",540,0,7,0,0
"5117","FD-27-66-01-0B-00-12-E0",404,"1",540,0,7,0,0
"5118","FD-27-66-01-0B-00-12-E0",789,"1",540,0,7,0,0
"5119","FD-27-66-01-0B-00-12-E0",622,"1",540,0,7,0,0
"5120","FD-27-66-01-0B-00-12-E0",126,"1",540,0,7,0,0
"5121","FD-27-66-01-0B-00-12-E0",41,"1",540,0,7,0,0
"5122","FD-27-66-01-0B-00-12-E0",166,"1",540,0,7,0,0
"5123","88-26-66-01-0B-00-12-E0",1934,"1",540,0,15,0,0
"5124","88-26-66-01-0B-00-12-E0",1975,"1",540,0,15,0,0
"5125","8A-26-66-01-0B-00-12-E0",87,"1",540,0,15,0,0
"5126","8A-26-66-01-0B-00-12-E0",499,"1",540,0,15,0,0
"5127","8A-26-66-01-0B-00-12-E0",66,"1",540,0,15,0,0
"5128","8A-26-66-01-0B-00-12-E0",314,"1",540,0,15,0,0
"5129","8A-26-66-01-0B-00-12-E0",124,"1",540,0,15,0,0
